Value,Datetime,TimeNum,AM,PM,Week of Month,Week of Year,Day of Week,Day of Month,quarter,isWorkingTime
39329.22,2021-01-16 15:00:00,54000,0,1,3,2,6,16,1,0
38876.75,2021-01-16 16:00:00,57600,0,1,3,2,6,16,1,0
38796.07,2021-01-16 17:00:00,61200,0,1,3,2,6,16,1,0
39306.08,2021-01-16 18:00:00,64800,0,1,3,2,6,16,1,0
38599.21,2021-01-16 19:00:00,68400,0,1,3,2,6,16,1,0
37503.37,2021-01-16 20:00:00,72000,0,1,3,2,6,16,1,0
36818.14,2021-01-16 21:00:00,75600,0,1,3,2,6,16,1,0
36071.99,2021-01-16 22:00:00,79200,0,1,3,2,6,16,1,0
34779.03,2021-01-16 23:00:00,82800,0,1,3,2,6,16,1,0
33176.86,2021-01-17 00:00:00,0,1,0,3,2,7,17,1,0
31317.25,2021-01-17 01:00:00,3600,1,0,3,2,7,17,1,0
29840.06,2021-01-17 02:00:00,7200,1,0,3,2,7,17,1,0
28944.23,2021-01-17 03:00:00,10800,1,0,3,2,7,17,1,0
28499.51,2021-01-17 04:00:00,14400,1,0,3,2,7,17,1,0
28339.21,2021-01-17 05:00:00,18000,1,0,3,2,7,17,1,0
28247.6,2021-01-17 06:00:00,21600,1,0,3,2,7,17,1,0
27977.26,2021-01-17 07:00:00,25200,1,0,3,2,7,17,1,0
27518.29,2021-01-17 08:00:00,28800,1,0,3,2,7,17,1,0
29514.93,2021-01-17 09:00:00,32400,1,0,3,2,7,17,1,0
32072.82,2021-01-17 10:00:00,36000,1,0,3,2,7,17,1,0
34130.46,2021-01-17 11:00:00,39600,1,0,3,2,7,17,1,0
34819.59,2021-01-17 12:00:00,43200,0,1,3,2,7,17,1,0
35403.07,2021-01-17 13:00:00,46800,0,1,3,2,7,17,1,0
35191.33,2021-01-17 14:00:00,50400,0,1,3,2,7,17,1,0
34886.03,2021-01-17 15:00:00,54000,0,1,3,2,7,17,1,0
34858.26,2021-01-17 16:00:00,57600,0,1,3,2,7,17,1,0
35187.82,2021-01-17 17:00:00,61200,0,1,3,2,7,17,1,0
36640.77,2021-01-17 18:00:00,64800,0,1,3,2,7,17,1,0
36266.7,2021-01-17 19:00:00,68400,0,1,3,2,7,17,1,0
35638.82,2021-01-17 20:00:00,72000,0,1,3,2,7,17,1,0
34933.87,2021-01-17 21:00:00,75600,0,1,3,2,7,17,1,0
34502.67,2021-01-17 22:00:00,79200,0,1,3,2,7,17,1,0
33483.58,2021-01-17 23:00:00,82800,0,1,3,2,7,17,1,0
31708.09,2021-01-18 00:00:00,0,1,0,3,3,1,18,1,0
30131.19,2021-01-18 01:00:00,3600,1,0,3,3,1,18,1,0
28773.19,2021-01-18 02:00:00,7200,1,0,3,3,1,18,1,0
27955.74,2021-01-18 03:00:00,10800,1,0,3,3,1,18,1,0
27921.93,2021-01-18 04:00:00,14400,1,0,3,3,1,18,1,0
28260.68,2021-01-18 05:00:00,18000,1,0,3,3,1,18,1,0
29132.3,2021-01-18 06:00:00,21600,1,0,3,3,1,18,1,0
31578.19,2021-01-18 07:00:00,25200,1,0,3,3,1,18,1,0
37341.09,2021-01-18 08:00:00,28800,1,0,3,3,1,18,1,0
42611.32,2021-01-18 09:00:00,32400,1,0,3,3,1,18,1,1
44964.43,2021-01-18 10:00:00,36000,1,0,3,3,1,18,1,1
46570.17,2021-01-18 11:00:00,39600,1,0,3,3,1,18,1,1
45732.19,2021-01-18 12:00:00,43200,0,1,3,3,1,18,1,1
46167.6,2021-01-18 13:00:00,46800,0,1,3,3,1,18,1,1
46390.88,2021-01-18 14:00:00,50400,0,1,3,3,1,18,1,1
45611.67,2021-01-18 15:00:00,54000,0,1,3,3,1,18,1,1
45112.95,2021-01-18 16:00:00,57600,0,1,3,3,1,18,1,1
44297.05,2021-01-18 17:00:00,61200,0,1,3,3,1,18,1,1
43671.83,2021-01-18 18:00:00,64800,0,1,3,3,1,18,1,0
42261.27,2021-01-18 19:00:00,68400,0,1,3,3,1,18,1,0
40663.05,2021-01-18 20:00:00,72000,0,1,3,3,1,18,1,0
39606.89,2021-01-18 21:00:00,75600,0,1,3,3,1,18,1,0
38735.36,2021-01-18 22:00:00,79200,0,1,3,3,1,18,1,0
37550.23,2021-01-18 23:00:00,82800,0,1,3,3,1,18,1,0
35126.66,2021-01-19 00:00:00,0,1,0,3,3,2,19,1,0
33302.2,2021-01-19 01:00:00,3600,1,0,3,3,2,19,1,0
31786.22,2021-01-19 02:00:00,7200,1,0,3,3,2,19,1,0
31162.15,2021-01-19 03:00:00,10800,1,0,3,3,2,19,1,0
30840.6,2021-01-19 04:00:00,14400,1,0,3,3,2,19,1,0
30934.02,2021-01-19 05:00:00,18000,1,0,3,3,2,19,1,0
31884.4,2021-01-19 06:00:00,21600,1,0,3,3,2,19,1,0
33738.91,2021-01-19 07:00:00,25200,1,0,3,3,2,19,1,0
38713.75,2021-01-19 08:00:00,28800,1,0,3,3,2,19,1,0
43697.46,2021-01-19 09:00:00,32400,1,0,3,3,2,19,1,1
46127.55,2021-01-19 10:00:00,36000,1,0,3,3,2,19,1,1
47190.4,2021-01-19 11:00:00,39600,1,0,3,3,2,19,1,1
46116.1,2021-01-19 12:00:00,43200,0,1,3,3,2,19,1,1
46317.76,2021-01-19 13:00:00,46800,0,1,3,3,2,19,1,1
46371.38,2021-01-19 14:00:00,50400,0,1,3,3,2,19,1,1
45365.79,2021-01-19 15:00:00,54000,0,1,3,3,2,19,1,1
44655.33,2021-01-19 16:00:00,57600,0,1,3,3,2,19,1,1
44230.57,2021-01-19 17:00:00,61200,0,1,3,3,2,19,1,1
44024.64,2021-01-19 18:00:00,64800,0,1,3,3,2,19,1,0
42705.59,2021-01-19 19:00:00,68400,0,1,3,3,2,19,1,0
41294.23,2021-01-19 20:00:00,72000,0,1,3,3,2,19,1,0
40223.35,2021-01-19 21:00:00,75600,0,1,3,3,2,19,1,0
39486.16,2021-01-19 22:00:00,79200,0,1,3,3,2,19,1,0
38074.38,2021-01-19 23:00:00,82800,0,1,3,3,2,19,1,0
35831.32,2021-01-20 00:00:00,0,1,0,3,3,3,20,1,0
33699.39,2021-01-20 01:00:00,3600,1,0,3,3,3,20,1,0
32315.57,2021-01-20 02:00:00,7200,1,0,3,3,3,20,1,0
31589.45,2021-01-20 03:00:00,10800,1,0,3,3,3,20,1,0
31357.38,2021-01-20 04:00:00,14400,1,0,3,3,3,20,1,0
31514.27,2021-01-20 05:00:00,18000,1,0,3,3,3,20,1,0
32424.5,2021-01-20 06:00:00,21600,1,0,3,3,3,20,1,0
34463.59,2021-01-20 07:00:00,25200,1,0,3,3,3,20,1,0
39391.41,2021-01-20 08:00:00,28800,1,0,3,3,3,20,1,0
43982.62,2021-01-20 09:00:00,32400,1,0,3,3,3,20,1,1
46003.18,2021-01-20 10:00:00,36000,1,0,3,3,3,20,1,1
46951.75,2021-01-20 11:00:00,39600,1,0,3,3,3,20,1,1
46093.02,2021-01-20 12:00:00,43200,0,1,3,3,3,20,1,1
46184.85,2021-01-20 13:00:00,46800,0,1,3,3,3,20,1,1
46142.62,2021-01-20 14:00:00,50400,0,1,3,3,3,20,1,1
45393.38,2021-01-20 15:00:00,54000,0,1,3,3,3,20,1,1
44884.9,2021-01-20 16:00:00,57600,0,1,3,3,3,20,1,1
44600.42,2021-01-20 17:00:00,61200,0,1,3,3,3,20,1,1
44340.26,2021-01-20 18:00:00,64800,0,1,3,3,3,20,1,0
42925.69,2021-01-20 19:00:00,68400,0,1,3,3,3,20,1,0
41264.0,2021-01-20 20:00:00,72000,0,1,3,3,3,20,1,0
40268.33,2021-01-20 21:00:00,75600,0,1,3,3,3,20,1,0
39470.21,2021-01-20 22:00:00,79200,0,1,3,3,3,20,1,0
37970.03,2021-01-20 23:00:00,82800,0,1,3,3,3,20,1,0
35677.52,2021-01-21 00:00:00,0,1,0,4,3,4,21,1,0
33775.9,2021-01-21 01:00:00,3600,1,0,4,3,4,21,1,0
32340.65,2021-01-21 02:00:00,7200,1,0,4,3,4,21,1,0
31559.65,2021-01-21 03:00:00,10800,1,0,4,3,4,21,1,0
31377.03,2021-01-21 04:00:00,14400,1,0,4,3,4,21,1,0
31608.0,2021-01-21 05:00:00,18000,1,0,4,3,4,21,1,0
32368.03,2021-01-21 06:00:00,21600,1,0,4,3,4,21,1,0
34533.13,2021-01-21 07:00:00,25200,1,0,4,3,4,21,1,0
39625.05,2021-01-21 08:00:00,28800,1,0,4,3,4,21,1,0
43941.16,2021-01-21 09:00:00,32400,1,0,4,3,4,21,1,1
45743.09,2021-01-21 10:00:00,36000,1,0,4,3,4,21,1,1
46696.01,2021-01-21 11:00:00,39600,1,0,4,3,4,21,1,1
45473.99,2021-01-21 12:00:00,43200,0,1,4,3,4,21,1,1
45417.49,2021-01-21 13:00:00,46800,0,1,4,3,4,21,1,1
45489.28,2021-01-21 14:00:00,50400,0,1,4,3,4,21,1,1
44801.49,2021-01-21 15:00:00,54000,0,1,4,3,4,21,1,1
44464.08,2021-01-21 16:00:00,57600,0,1,4,3,4,21,1,1
44281.36,2021-01-21 17:00:00,61200,0,1,4,3,4,21,1,1
44034.5,2021-01-21 18:00:00,64800,0,1,4,3,4,21,1,0
42953.85,2021-01-21 19:00:00,68400,0,1,4,3,4,21,1,0
41215.75,2021-01-21 20:00:00,72000,0,1,4,3,4,21,1,0
40270.05,2021-01-21 21:00:00,75600,0,1,4,3,4,21,1,0
39507.5,2021-01-21 22:00:00,79200,0,1,4,3,4,21,1,0
37831.05,2021-01-21 23:00:00,82800,0,1,4,3,4,21,1,0
35612.55,2021-01-22 00:00:00,0,1,0,4,3,5,22,1,0
33583.18,2021-01-22 01:00:00,3600,1,0,4,3,5,22,1,0
32344.92,2021-01-22 02:00:00,7200,1,0,4,3,5,22,1,0
31582.63,2021-01-22 03:00:00,10800,1,0,4,3,5,22,1,0
31246.16,2021-01-22 04:00:00,14400,1,0,4,3,5,22,1,0
31673.5,2021-01-22 05:00:00,18000,1,0,4,3,5,22,1,0
32489.7,2021-01-22 06:00:00,21600,1,0,4,3,5,22,1,0
34501.03,2021-01-22 07:00:00,25200,1,0,4,3,5,22,1,0
39239.5,2021-01-22 08:00:00,28800,1,0,4,3,5,22,1,0
42803.98,2021-01-22 09:00:00,32400,1,0,4,3,5,22,1,1
44943.01,2021-01-22 10:00:00,36000,1,0,4,3,5,22,1,1
45582.85,2021-01-22 11:00:00,39600,1,0,4,3,5,22,1,1
43969.54,2021-01-22 12:00:00,43200,0,1,4,3,5,22,1,1
42997.69,2021-01-22 13:00:00,46800,0,1,4,3,5,22,1,1
43583.4,2021-01-22 14:00:00,50400,0,1,4,3,5,22,1,1
43049.93,2021-01-22 15:00:00,54000,0,1,4,3,5,22,1,1
42708.96,2021-01-22 16:00:00,57600,0,1,4,3,5,22,1,1
42809.0,2021-01-22 17:00:00,61200,0,1,4,3,5,22,1,1
42609.98,2021-01-22 18:00:00,64800,0,1,4,3,5,22,1,0
41373.39,2021-01-22 19:00:00,68400,0,1,4,3,5,22,1,0
40013.85,2021-01-22 20:00:00,72000,0,1,4,3,5,22,1,0
39211.38,2021-01-22 21:00:00,75600,0,1,4,3,5,22,1,0
38496.36,2021-01-22 22:00:00,79200,0,1,4,3,5,22,1,0
37244.88,2021-01-22 23:00:00,82800,0,1,4,3,5,22,1,0
35369.64,2021-01-23 00:00:00,0,1,0,4,3,6,23,1,0
33094.47,2021-01-23 01:00:00,3600,1,0,4,3,6,23,1,0
32135.57,2021-01-23 02:00:00,7200,1,0,4,3,6,23,1,0
31071.1,2021-01-23 03:00:00,10800,1,0,4,3,6,23,1,0
30672.09,2021-01-23 04:00:00,14400,1,0,4,3,6,23,1,0
30654.69,2021-01-23 05:00:00,18000,1,0,4,3,6,23,1,0
30993.88,2021-01-23 06:00:00,21600,1,0,4,3,6,23,1,0
31569.88,2021-01-23 07:00:00,25200,1,0,4,3,6,23,1,0
33436.88,2021-01-23 08:00:00,28800,1,0,4,3,6,23,1,0
35519.9,2021-01-23 09:00:00,32400,1,0,4,3,6,23,1,0
37050.22,2021-01-23 10:00:00,36000,1,0,4,3,6,23,1,0
38416.02,2021-01-23 11:00:00,39600,1,0,4,3,6,23,1,0
38261.48,2021-01-23 12:00:00,43200,0,1,4,3,6,23,1,0
38781.37,2021-01-23 13:00:00,46800,0,1,4,3,6,23,1,0
38610.13,2021-01-23 14:00:00,50400,0,1,4,3,6,23,1,0
38152.66,2021-01-23 15:00:00,54000,0,1,4,3,6,23,1,0
38008.08,2021-01-23 16:00:00,57600,0,1,4,3,6,23,1,0
38179.64,2021-01-23 17:00:00,61200,0,1,4,3,6,23,1,0
39420.06,2021-01-23 18:00:00,64800,0,1,4,3,6,23,1,0
38820.79,2021-01-23 19:00:00,68400,0,1,4,3,6,23,1,0
38033.31,2021-01-23 20:00:00,72000,0,1,4,3,6,23,1,0
37199.6,2021-01-23 21:00:00,75600,0,1,4,3,6,23,1,0
36524.16,2021-01-23 22:00:00,79200,0,1,4,3,6,23,1,0
35281.17,2021-01-23 23:00:00,82800,0,1,4,3,6,23,1,0
33427.96,2021-01-24 00:00:00,0,1,0,4,3,7,24,1,0
31529.64,2021-01-24 01:00:00,3600,1,0,4,3,7,24,1,0
30025.96,2021-01-24 02:00:00,7200,1,0,4,3,7,24,1,0
29175.25,2021-01-24 03:00:00,10800,1,0,4,3,7,24,1,0
28734.78,2021-01-24 04:00:00,14400,1,0,4,3,7,24,1,0
28552.9,2021-01-24 05:00:00,18000,1,0,4,3,7,24,1,0
28602.54,2021-01-24 06:00:00,21600,1,0,4,3,7,24,1,0
28513.45,2021-01-24 07:00:00,25200,1,0,4,3,7,24,1,0
28506.53,2021-01-24 08:00:00,28800,1,0,4,3,7,24,1,0
30133.11,2021-01-24 09:00:00,32400,1,0,4,3,7,24,1,0
31941.92,2021-01-24 10:00:00,36000,1,0,4,3,7,24,1,0
33546.04,2021-01-24 11:00:00,39600,1,0,4,3,7,24,1,0
34213.48,2021-01-24 12:00:00,43200,0,1,4,3,7,24,1,0
34668.33,2021-01-24 13:00:00,46800,0,1,4,3,7,24,1,0
34641.31,2021-01-24 14:00:00,50400,0,1,4,3,7,24,1,0
34291.79,2021-01-24 15:00:00,54000,0,1,4,3,7,24,1,0
34357.15,2021-01-24 16:00:00,57600,0,1,4,3,7,24,1,0
34912.77,2021-01-24 17:00:00,61200,0,1,4,3,7,24,1,0
36537.07,2021-01-24 18:00:00,64800,0,1,4,3,7,24,1,0
36578.68,2021-01-24 19:00:00,68400,0,1,4,3,7,24,1,0
35747.21,2021-01-24 20:00:00,72000,0,1,4,3,7,24,1,0
35021.12,2021-01-24 21:00:00,75600,0,1,4,3,7,24,1,0
34469.66,2021-01-24 22:00:00,79200,0,1,4,3,7,24,1,0
33539.52,2021-01-24 23:00:00,82800,0,1,4,3,7,24,1,0
32085.8,2021-01-25 00:00:00,0,1,0,4,4,1,25,1,0
30359.24,2021-01-25 01:00:00,3600,1,0,4,4,1,25,1,0
29129.59,2021-01-25 02:00:00,7200,1,0,4,4,1,25,1,0
28393.67,2021-01-25 03:00:00,10800,1,0,4,4,1,25,1,0
28177.51,2021-01-25 04:00:00,14400,1,0,4,4,1,25,1,0
28525.96,2021-01-25 05:00:00,18000,1,0,4,4,1,25,1,0
29581.47,2021-01-25 06:00:00,21600,1,0,4,4,1,25,1,0
31873.24,2021-01-25 07:00:00,25200,1,0,4,4,1,25,1,0
37352.1,2021-01-25 08:00:00,28800,1,0,4,4,1,25,1,0
41101.54,2021-01-25 09:00:00,32400,1,0,4,4,1,25,1,1
43090.11,2021-01-25 10:00:00,36000,1,0,4,4,1,25,1,1
44456.79,2021-01-25 11:00:00,39600,1,0,4,4,1,25,1,1
43618.4,2021-01-25 12:00:00,43200,0,1,4,4,1,25,1,1
44163.57,2021-01-25 13:00:00,46800,0,1,4,4,1,25,1,1
44295.06,2021-01-25 14:00:00,50400,0,1,4,4,1,25,1,1
43395.11,2021-01-25 15:00:00,54000,0,1,4,4,1,25,1,1
43014.73,2021-01-25 16:00:00,57600,0,1,4,4,1,25,1,1
42590.21,2021-01-25 17:00:00,61200,0,1,4,4,1,25,1,1
42124.8,2021-01-25 18:00:00,64800,0,1,4,4,1,25,1,0
40939.23,2021-01-25 19:00:00,68400,0,1,4,4,1,25,1,0
39412.99,2021-01-25 20:00:00,72000,0,1,4,4,1,25,1,0
38634.07,2021-01-25 21:00:00,75600,0,1,4,4,1,25,1,0
37906.56,2021-01-25 22:00:00,79200,0,1,4,4,1,25,1,0
36677.79,2021-01-25 23:00:00,82800,0,1,4,4,1,25,1,0
34608.46,2021-01-26 00:00:00,0,1,0,4,4,2,26,1,0
33028.76,2021-01-26 01:00:00,3600,1,0,4,4,2,26,1,0
31783.48,2021-01-26 02:00:00,7200,1,0,4,4,2,26,1,0
30683.36,2021-01-26 03:00:00,10800,1,0,4,4,2,26,1,0
30406.6,2021-01-26 04:00:00,14400,1,0,4,4,2,26,1,0
30608.11,2021-01-26 05:00:00,18000,1,0,4,4,2,26,1,0
31525.99,2021-01-26 06:00:00,21600,1,0,4,4,2,26,1,0
33332.62,2021-01-26 07:00:00,25200,1,0,4,4,2,26,1,0
37788.05,2021-01-26 08:00:00,28800,1,0,4,4,2,26,1,0
41205.41,2021-01-26 09:00:00,32400,1,0,4,4,2,26,1,1
42840.99,2021-01-26 10:00:00,36000,1,0,4,4,2,26,1,1
43953.87,2021-01-26 11:00:00,39600,1,0,4,4,2,26,1,1
43057.4,2021-01-26 12:00:00,43200,0,1,4,4,2,26,1,1
43561.91,2021-01-26 13:00:00,46800,0,1,4,4,2,26,1,1
43699.02,2021-01-26 14:00:00,50400,0,1,4,4,2,26,1,1
42948.31,2021-01-26 15:00:00,54000,0,1,4,4,2,26,1,1
42402.27,2021-01-26 16:00:00,57600,0,1,4,4,2,26,1,1
42170.99,2021-01-26 17:00:00,61200,0,1,4,4,2,26,1,1
42089.39,2021-01-26 18:00:00,64800,0,1,4,4,2,26,1,0
40753.2,2021-01-26 19:00:00,68400,0,1,4,4,2,26,1,0
39399.82,2021-01-26 20:00:00,72000,0,1,4,4,2,26,1,0
38585.12,2021-01-26 21:00:00,75600,0,1,4,4,2,26,1,0
37785.8,2021-01-26 22:00:00,79200,0,1,4,4,2,26,1,0
36634.16,2021-01-26 23:00:00,82800,0,1,4,4,2,26,1,0
34735.53,2021-01-27 00:00:00,0,1,0,4,4,3,27,1,0
32878.48,2021-01-27 01:00:00,3600,1,0,4,4,3,27,1,0
31516.13,2021-01-27 02:00:00,7200,1,0,4,4,3,27,1,0
30709.44,2021-01-27 03:00:00,10800,1,0,4,4,3,27,1,0
30423.39,2021-01-27 04:00:00,14400,1,0,4,4,3,27,1,0
30574.84,2021-01-27 05:00:00,18000,1,0,4,4,3,27,1,0
30881.41,2021-01-27 06:00:00,21600,1,0,4,4,3,27,1,0
33158.64,2021-01-27 07:00:00,25200,1,0,4,4,3,27,1,0
37428.39,2021-01-27 08:00:00,28800,1,0,4,4,3,27,1,0
41067.45,2021-01-27 09:00:00,32400,1,0,4,4,3,27,1,1
43153.14,2021-01-27 10:00:00,36000,1,0,4,4,3,27,1,1
44387.3,2021-01-27 11:00:00,39600,1,0,4,4,3,27,1,1
43727.24,2021-01-27 12:00:00,43200,0,1,4,4,3,27,1,1
44350.98,2021-01-27 13:00:00,46800,0,1,4,4,3,27,1,1
44843.97,2021-01-27 14:00:00,50400,0,1,4,4,3,27,1,1
44232.87,2021-01-27 15:00:00,54000,0,1,4,4,3,27,1,1
43852.16,2021-01-27 16:00:00,57600,0,1,4,4,3,27,1,1
43248.47,2021-01-27 17:00:00,61200,0,1,4,4,3,27,1,1
42731.27,2021-01-27 18:00:00,64800,0,1,4,4,3,27,1,0
41699.19,2021-01-27 19:00:00,68400,0,1,4,4,3,27,1,0
40021.26,2021-01-27 20:00:00,72000,0,1,4,4,3,27,1,0
39094.57,2021-01-27 21:00:00,75600,0,1,4,4,3,27,1,0
38361.66,2021-01-27 22:00:00,79200,0,1,4,4,3,27,1,0
37191.3,2021-01-27 23:00:00,82800,0,1,4,4,3,27,1,0
35180.98,2021-01-28 00:00:00,0,1,0,5,4,4,28,1,0
33149.33,2021-01-28 01:00:00,3600,1,0,5,4,4,28,1,0
31960.26,2021-01-28 02:00:00,7200,1,0,5,4,4,28,1,0
31092.37,2021-01-28 03:00:00,10800,1,0,5,4,4,28,1,0
30904.59,2021-01-28 04:00:00,14400,1,0,5,4,4,28,1,0
31135.71,2021-01-28 05:00:00,18000,1,0,5,4,4,28,1,0
31917.59,2021-01-28 06:00:00,21600,1,0,5,4,4,28,1,0
34023.72,2021-01-28 07:00:00,25200,1,0,5,4,4,28,1,0
38484.66,2021-01-28 08:00:00,28800,1,0,5,4,4,28,1,0
42484.95,2021-01-28 09:00:00,32400,1,0,5,4,4,28,1,1
44793.06,2021-01-28 10:00:00,36000,1,0,5,4,4,28,1,1
45818.42,2021-01-28 11:00:00,39600,1,0,5,4,4,28,1,1
44944.54,2021-01-28 12:00:00,43200,0,1,5,4,4,28,1,1
45359.42,2021-01-28 13:00:00,46800,0,1,5,4,4,28,1,1
45848.62,2021-01-28 14:00:00,50400,0,1,5,4,4,28,1,1
45188.55,2021-01-28 15:00:00,54000,0,1,5,4,4,28,1,1
44550.19,2021-01-28 16:00:00,57600,0,1,5,4,4,28,1,1
43754.36,2021-01-28 17:00:00,61200,0,1,5,4,4,28,1,1
43040.84,2021-01-28 18:00:00,64800,0,1,5,4,4,28,1,0
42518.96,2021-01-28 19:00:00,68400,0,1,5,4,4,28,1,0
40805.91,2021-01-28 20:00:00,72000,0,1,5,4,4,28,1,0
39708.35,2021-01-28 21:00:00,75600,0,1,5,4,4,28,1,0
38874.6,2021-01-28 22:00:00,79200,0,1,5,4,4,28,1,0
37719.53,2021-01-28 23:00:00,82800,0,1,5,4,4,28,1,0
35726.53,2021-01-29 00:00:00,0,1,0,5,4,5,29,1,0
33808.19,2021-01-29 01:00:00,3600,1,0,5,4,5,29,1,0
32333.19,2021-01-29 02:00:00,7200,1,0,5,4,5,29,1,0
31467.37,2021-01-29 03:00:00,10800,1,0,5,4,5,29,1,0
31364.69,2021-01-29 04:00:00,14400,1,0,5,4,5,29,1,0
31513.33,2021-01-29 05:00:00,18000,1,0,5,4,5,29,1,0
32407.61,2021-01-29 06:00:00,21600,1,0,5,4,5,29,1,0
34196.69,2021-01-29 07:00:00,25200,1,0,5,4,5,29,1,0
38954.43,2021-01-29 08:00:00,28800,1,0,5,4,5,29,1,0
43271.78,2021-01-29 09:00:00,32400,1,0,5,4,5,29,1,1
45090.24,2021-01-29 10:00:00,36000,1,0,5,4,5,29,1,1
46266.72,2021-01-29 11:00:00,39600,1,0,5,4,5,29,1,1
44984.6,2021-01-29 12:00:00,43200,0,1,5,4,5,29,1,1
43564.66,2021-01-29 13:00:00,46800,0,1,5,4,5,29,1,1
44340.3,2021-01-29 14:00:00,50400,0,1,5,4,5,29,1,1
43633.22,2021-01-29 15:00:00,54000,0,1,5,4,5,29,1,1
43084.56,2021-01-29 16:00:00,57600,0,1,5,4,5,29,1,1
42706.24,2021-01-29 17:00:00,61200,0,1,5,4,5,29,1,1
42467.46,2021-01-29 18:00:00,64800,0,1,5,4,5,29,1,0
41660.61,2021-01-29 19:00:00,68400,0,1,5,4,5,29,1,0
40046.77,2021-01-29 20:00:00,72000,0,1,5,4,5,29,1,0
39212.66,2021-01-29 21:00:00,75600,0,1,5,4,5,29,1,0
38521.08,2021-01-29 22:00:00,79200,0,1,5,4,5,29,1,0
37520.36,2021-01-29 23:00:00,82800,0,1,5,4,5,29,1,0
35456.08,2021-01-30 00:00:00,0,1,0,5,4,6,30,1,0
33597.16,2021-01-30 01:00:00,3600,1,0,5,4,6,30,1,0
32070.37,2021-01-30 02:00:00,7200,1,0,5,4,6,30,1,0
30996.88,2021-01-30 03:00:00,10800,1,0,5,4,6,30,1,0
30488.23,2021-01-30 04:00:00,14400,1,0,5,4,6,30,1,0
30429.05,2021-01-30 05:00:00,18000,1,0,5,4,6,30,1,0
30822.41,2021-01-30 06:00:00,21600,1,0,5,4,6,30,1,0
31340.53,2021-01-30 07:00:00,25200,1,0,5,4,6,30,1,0
33467.47,2021-01-30 08:00:00,28800,1,0,5,4,6,30,1,0
36267.57,2021-01-30 09:00:00,32400,1,0,5,4,6,30,1,0
37996.43,2021-01-30 10:00:00,36000,1,0,5,4,6,30,1,0
39912.29,2021-01-30 11:00:00,39600,1,0,5,4,6,30,1,0
39866.48,2021-01-30 12:00:00,43200,0,1,5,4,6,30,1,0
40728.97,2021-01-30 13:00:00,46800,0,1,5,4,6,30,1,0
40660.36,2021-01-30 14:00:00,50400,0,1,5,4,6,30,1,0
39818.7,2021-01-30 15:00:00,54000,0,1,5,4,6,30,1,0
39178.99,2021-01-30 16:00:00,57600,0,1,5,4,6,30,1,0
38506.81,2021-01-30 17:00:00,61200,0,1,5,4,6,30,1,0
38999.12,2021-01-30 18:00:00,64800,0,1,5,4,6,30,1,0
38839.79,2021-01-30 19:00:00,68400,0,1,5,4,6,30,1,0
37571.93,2021-01-30 20:00:00,72000,0,1,5,4,6,30,1,0
36665.69,2021-01-30 21:00:00,75600,0,1,5,4,6,30,1,0
36156.09,2021-01-30 22:00:00,79200,0,1,5,4,6,30,1,0
34951.93,2021-01-30 23:00:00,82800,0,1,5,4,6,30,1,0
33240.54,2021-01-31 00:00:00,0,1,0,5,4,7,31,1,0
31412.24,2021-01-31 01:00:00,3600,1,0,5,4,7,31,1,0
29920.82,2021-01-31 02:00:00,7200,1,0,5,4,7,31,1,0
29008.19,2021-01-31 03:00:00,10800,1,0,5,4,7,31,1,0
28362.97,2021-01-31 04:00:00,14400,1,0,5,4,7,31,1,0
28234.32,2021-01-31 05:00:00,18000,1,0,5,4,7,31,1,0
28204.77,2021-01-31 06:00:00,21600,1,0,5,4,7,31,1,0
28126.04,2021-01-31 07:00:00,25200,1,0,5,4,7,31,1,0
28057.42,2021-01-31 08:00:00,28800,1,0,5,4,7,31,1,0
30020.81,2021-01-31 09:00:00,32400,1,0,5,4,7,31,1,0
32000.19,2021-01-31 10:00:00,36000,1,0,5,4,7,31,1,0
33488.55,2021-01-31 11:00:00,39600,1,0,5,4,7,31,1,0
34053.97,2021-01-31 12:00:00,43200,0,1,5,4,7,31,1,0
34516.24,2021-01-31 13:00:00,46800,0,1,5,4,7,31,1,0
34483.67,2021-01-31 14:00:00,50400,0,1,5,4,7,31,1,0
33834.65,2021-01-31 15:00:00,54000,0,1,5,4,7,31,1,0
33661.02,2021-01-31 16:00:00,57600,0,1,5,4,7,31,1,0
34020.55,2021-01-31 17:00:00,61200,0,1,5,4,7,31,1,0
35672.33,2021-01-31 18:00:00,64800,0,1,5,4,7,31,1,0
36090.34,2021-01-31 19:00:00,68400,0,1,5,4,7,31,1,0
35586.19,2021-01-31 20:00:00,72000,0,1,5,4,7,31,1,0
34710.48,2021-01-31 21:00:00,75600,0,1,5,4,7,31,1,0
34247.5,2021-01-31 22:00:00,79200,0,1,5,4,7,31,1,0
33259.16,2021-01-31 23:00:00,82800,0,1,5,4,7,31,1,0
31800.94,2021-02-01 00:00:00,0,1,0,1,5,1,1,1,0
30089.02,2021-02-01 01:00:00,3600,1,0,1,5,1,1,1,0
28882.74,2021-02-01 02:00:00,7200,1,0,1,5,1,1,1,0
28077.82,2021-02-01 03:00:00,10800,1,0,1,5,1,1,1,0
27985.23,2021-02-01 04:00:00,14400,1,0,1,5,1,1,1,0
28013.55,2021-02-01 05:00:00,18000,1,0,1,5,1,1,1,0
28814.06,2021-02-01 06:00:00,21600,1,0,1,5,1,1,1,0
31254.07,2021-02-01 07:00:00,25200,1,0,1,5,1,1,1,0
